"TOA5","CR9000","CR9000","1576","CR9000X.Std.06","CPU:MnDot_Bo.C9X","59705","MNDOT"
"TIMESTAMP","RECORD","Windspeed","WindDir","Bolt2","Bolt3","Bolt5","Bolt6","Strain1","Strain2","Strain3","Strain4","Strain5","Strain6","Strain7","Strain8","Bolt7"
"TS","RN","Mph","Deg","lbs","lbs","lbs","lbs","uE","uE","uE","uE","uE","uE","uE","uE","lbs"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-09-04 16:17:33.22",121338297,23.19,306.6,57.66453,-8.757919,-24.40432,4.318,-12.7,-15.1,3.4,15.5,-1.7,35.5,74.6,56.3,4.55168
"2017-09-04 16:17:33.23",121338298,23.16,306.6,57.67416,-8.79856,-24.37384,4.33832,-12.4,-15.2,2.7,15.1,-1.4,35.8,75.1,56.9,-1.49352
"2017-09-04 16:17:33.24",121338299,23.13,306.2,57.67416,-8.76808,-24.39416,4.318,-12.4,-15.3,2,14.5,-1.8,35.9,75.5,57.2,-1.4224
"2017-09-04 16:17:33.25",121338300,23.01,305.8,57.67416,-8.77824,-24.384,4.30784,-12.3,-15.3,1.9,14.5,-1.8,36.4,76.2,57.7,1.13792
"2017-09-04 16:17:33.26",121338301,22.99,305.7,57.65491,-8.81888,-24.384,4.29768,-12.5,-15.8,0.9,13.8,-2.2,36.4,76.7,57.6,2.20472
"2017-09-04 16:17:33.27",121338302,22.97,305,57.69341,-8.81888,-24.384,4.32816,-12.1,-15.8,0.3,13.4,-2.2,36.5,77.2,58.6,3.27152
"2017-09-04 16:17:33.28",121338303,22.86,304.3,57.67416,-8.81888,-24.35352,4.318,-11.9,-15.6,0,13,-2.3,36.9,77.6,59.3,3.27152
"2017-09-04 16:17:33.29",121338304,22.81,304.1,57.65491,-8.84936,-24.36368,4.318,-11.7,-15.7,-1.1,12.3,-2.6,37.3,78.1,59.7,-0.14224
"2017-09-04 16:17:33.3",121338305,22.8,303.3,57.69341,-8.85952,-24.36368,4.32816,-11.4,-16,-1.4,11.7,-2.8,37.4,79,60.2,1.778
"2017-09-04 16:17:33.31",121338306,22.71,302.4,57.66453,-8.86968,-24.37384,4.318,-11.4,-16.3,-2.2,10.8,-3.5,37.5,79.5,60.4,1.49352
